time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
0.0,0.0,6994.599999999999,1,0,1,1,2,2,6,2
3600.0,0.0,8258.0,2,2,4,3,5,2,3,3
7200.0,0.0,8051.3,2,1,2,2,6,3,3,4
10800.0,0.0,6417.8,0,0,2,4,3,6,0,6
14400.0,0.0,9352.6,1,2,3,4,3,7,1,8
18000.0,0.0,10303.599999999999,2,3,4,1,4,5,4,4
21600.0,0.0,9717.599999999999,1,6,3,1,5,4,2,4
25200.0,0.0,8485.400000000001,1,5,6,1,3,1,2,5
28800.0,0.0,8358.2,4,5,4,3,4,3,2,1
32400.0,0.0,9693.900000000001,6,4,7,4,5,1,3,2
36000.0,0.0,7555.2,6,4,3,4,6,1,3,0
39600.0,0.0,7068.0,7,4,3,6,6,0,2,1
43200.0,0.0,6622.9,7,3,4,2,6,2,1,0
46800.0,0.0,9048.4,8,3,5,1,5,2,3,2
50400.0,0.0,11051.8,4,8,2,3,3,1,3,6
54000.0,0.0,12236.1,2,7,5,3,4,1,3,8
57600.0,0.0,11088.0,2,4,3,3,3,6,2,8
61200.0,0.0,14272.5,8,8,5,4,3,5,3,7
64800.0,0.0,11505.5,4,4,5,3,3,3,6,4
68400.0,0.0,13155.999999999998,4,6,5,2,1,8,5,5
72000.0,0.0,12297.8,4,2,6,2,3,8,7,2
75600.0,0.0,10567.8,1,3,3,5,3,7,7,0
79200.0,0.0,8421.6,6,1,5,3,4,5,3,2
82800.0,0.0,7381.0,3,2,3,2,4,4,4,0
86400.0,0.0,8556.3,3,2,2,3,7,6,4,0
90000.0,0.0,9488.0,3,3,4,3,8,4,3,2
93600.0,0.0,12867.9,2,1,8,8,8,7,2,7
97200.0,0.0,9560.8,3,1,6,8,2,5,1,8
100800.0,0.0,8725.6,0,3,6,5,3,5,1,6
104400.0,0.0,10708.599999999999,3,6,8,5,4,5,3,1
108000.0,0.0,8256.7,2,3,6,3,3,2,2,5
111600.0,0.0,9237.4,3,6,6,4,3,2,5,0
115200.0,0.0,6819.8,2,4,5,3,4,1,2,2
118800.0,0.0,9208.8,4,8,2,4,3,1,4,1
122400.0,0.0,6957.4,4,4,2,3,5,2,2,2
126000.0,0.0,6805.5,8,3,3,3,6,2,1,1
129600.0,0.0,7098.6,5,4,2,3,1,3,2,2
133200.0,0.0,10500.2,4,5,3,5,5,4,5,1
136800.0,0.0,9592.199999999999,4,5,3,4,2,3,4,3
140400.0,0.0,11376.4,1,3,4,1,2,7,4,6
144000.0,0.0,11575.6,1,5,2,3,2,8,3,7
147600.0,0.0,10123.4,3,3,3,2,2,5,4,6
151200.0,0.0,12025.8,2,3,6,1,2,6,5,6
154800.0,0.0,9820.4,3,4,4,3,1,3,5,4
158400.0,0.0,11485.6,3,4,2,3,0,4,7,5
162000.0,0.0,9313.9,7,0,2,6,0,3,5,6
165600.0,0.0,5833.2,4,2,0,5,3,0,3,3
169200.0,0.0,4144.4,2,1,0,4,1,1,3,1
172800.0,0.0,5658.9,4,0,0,5,5,4,2,1
176400.0,0.0,5614.9,3,1,0,2,3,4,2,2
180000.0,0.0,8647.8,0,1,2,3,6,7,3,4
183600.0,0.0,9102.3,1,1,1,4,7,7,3,5
187200.0,0.0,12422.2,4,0,6,2,5,3,6,8
190800.0,0.0,11007.9,2,0,4,4,4,3,8,4
194400.0,0.0,8290.699999999999,2,1,3,3,2,3,4,5
198000.0,0.0,7329.4,4,2,4,4,3,3,3,1
201600.0,0.0,10776.800000000001,2,2,5,5,4,1,8,3
205200.0,0.0,7108.2,3,3,6,3,2,0,4,1
208800.0,0.0,8567.6,4,7,2,4,1,1,5,1
212400.0,0.0,8020.800000000001,3,5,2,5,7,1,3,2
216000.0,0.0,8036.5,4,4,1,6,2,3,3,3
219600.0,0.0,7253.9,3,4,2,5,1,3,2,3
223200.0,0.0,4755.4,2,0,2,4,3,2,1,3
226800.0,0.0,7552.299999999999,0,3,4,3,1,3,1,7
230400.0,0.0,7514.4,4,5,3,2,1,4,0,5
234000.0,0.0,12742.2,5,8,6,3,3,6,2,6
237600.0,0.0,9846.0,5,4,2,2,1,2,4,6
241200.0,0.0,9923.0,5,2,6,4,1,4,3,5
244800.0,0.0,11744.4,8,8,4,2,2,2,5,3
248400.0,0.0,7980.9,6,3,2,2,1,3,3,3
252000.0,0.0,9539.8,8,4,4,4,3,6,2,2
255600.0,0.0,9274.800000000001,5,3,2,3,5,2,4,3
259200.0,0.0,7886.4,1,2,1,3,3,3,4,4
262800.0,0.0,7551.200000000001,0,1,4,8,5,3,1,5
266400.0,0.0,5717.0,0,2,3,5,2,1,2,3
270000.0,0.0,6369.9,1,1,2,3,5,4,0,5
273600.0,0.0,7093.299999999999,1,4,7,7,2,2,1,2
277200.0,0.0,10073.1,2,2,6,4,1,2,5,5
280800.0,0.0,13610.2,1,6,5,3,3,3,7,5
284400.0,0.0,8953.099999999999,4,4,4,1,3,1,3,3
288000.0,0.0,11402.0,5,3,3,1,3,1,8,2
291600.0,0.0,9227.0,5,4,3,4,4,2,3,2
295200.0,0.0,9069.5,3,6,1,3,7,2,3,1
298800.0,0.0,7872.6,3,6,0,5,3,3,2,2
302400.0,0.0,7822.5,5,7,1,6,2,1,1,4
306000.0,0.0,7505.5,7,3,2,5,2,2,2,2
309600.0,0.0,8649.400000000001,7,1,3,8,1,3,3,3
313200.0,0.0,12992.899999999998,4,3,3,4,5,8,3,6
316800.0,0.0,11696.2,3,4,4,4,3,6,3,6
320400.0,0.0,8650.5,6,4,1,1,2,7,1,4
324000.0,0.0,12992.300000000001,3,3,4,1,4,7,4,7
